N-Z,N,Z,A,EL,Sn,D_Sn,is_from_experiment,Sp,D_Sp,is_from_experiment,Q4b,D_Q4b,is_from_experiment,Qda,D_Qda,is_from_experiment,Qpa,D_Qpa,is_from_experiment,Qna,D_Qna,is_from_experiment
38,91,53,144,I,2612.0,447.0,0,12089.0,640.0,0,29519.0,400.0,0,11930.0,640.0,0,10203.0,565.0,0,-144.0,640.0,0
36,90,54,144,Xe,4740.7372,7.0628,1,13372.0,200.0,0,23559.6407,6.0181,1,8641.4749,7.2501,1,7918.4196,16.7018,1,-556.0,400.0,0
34,89,55,144,Cs,3667.1613,21.5092,1,10357.4508,20.6636,1,17479.2263,20.3132,1,12669.0936,20.3123,1,9790.002,20.3379,1,2301.706,25.6135,1
32,88,56,144,Ba,5901.2426,9.8272,1,11380.5822,10.4058,1,11980.8984,7.2457,1,9458.2335,10.0271,1,7574.2765,11.6394,1,2076.5812,7.6984,1
30,87,57,144,La,4749.5103,14.8686,1,8201.4256,14.5946,1,6566.4567,13.2603,1,13703.4042,14.227,1,9746.8875,13.9872,1,5274.0935,15.8715,1
28,86,58,144,Ce,6896.8818,3.3586,1,9549.4456,7.8258,1,1533.6841,2.661,1,10302.8151,6.7059,1,7361.9568,4.8898,1,4946.9522,6.0192,1
26,85,59,144,Pr,5753.7066,2.7626,1,6433.181,3.2539,1,-5131.4137,11.0682,1,14493.1145,3.2547,1,9544.5247,2.8054,1,7825.6576,4.8185,1
24,84,60,144,Nd,7817.0359,0.0527,1,7968.7996,1.3683,1,-11988.517,27.973,1,10749.1457,1.3667,1,7130.5605,1.3675,1,7329.4317,1.4527,1
22,83,61,144,Pm,6526.7705,1.5282,1,4702.7772,2.646,1,-19047.9288,28.0961,1,15244.746,2.6473,1,7639.4585,4.0896,1,10244.8192,2.9723,1
20,82,62,144,Sm,10519.8093,2.3488,1,6293.9332,2.7154,1,-25395.535,7.3194,1,9886.7167,23.6304,1,3421.3609,14.0484,1,7872.2959,3.2189,1
18,81,63,144,Eu,9449.1817,15.3964,1,3391.0107,11.0591,1,-31009.654,13.7193,1,14073.562,10.8721,1,5178.8401,13.7252,1,10550.1595,17.652,1
16,80,64,144,Gd,11599.5184,202.2414,1,4807.1714,30.0266,1,-35152.0,198.0,0,10260.2254,41.0414,1,3030.1908,30.67,1,9820.8505,29.2192,1
14,79,65,144,Tb,10020.3134,58.3579,1,1425.8479,202.2414,1,-40209.0,401.0,0,15302.1415,39.5199,1,5720.0983,34.2253,1,13203.8614,30.67,1
12,78,66,144,Dy,12472.4601,14.8832,1,3439.8698,51.7318,1,999999.0,999999.0,1,10700.238,700.5943,1,2834.8068,105.5029,1,12300.5418,21.0215,1
10,77,67,144,Ho,10633.0,298.0,0,-270.4575,15.5537,1,999999.0,999999.0,1,16221.0,729.0,0,5637.0,298.0,0,15577.7244,105.5996,1
8,76,68,144,Er,13519.0,445.0,0,1849.0,357.0,0,999999.0,999999.0,1,11354.0,446.0,0,2621.0,446.0,0,14421.0,357.0,0
6,75,69,144,Tm,999999.0,999999.0,1,-1711.9999,16.0,1,999999.0,999999.0,1,16481.0,640.0,0,999999.0,999999.0,1,17851.0,566.0,0
41,93,52,145,Te,1861.0,424.0,0,999999.0,999999.0,1,37506.0,300.0,0,999999.0,999999.0,1,8464.0,424.0,0,999999.0,999999.0,1
39,92,53,145,I,3871.0,640.0,0,12199.0,583.0,0,31705.0,500.0,0,10111.0,707.0,0,10283.0,707.0,0,-1874.0,583.0,0
37,91,54,145,Xe,2692.3538,12.3749,1,13452.0,400.0,0,25573.7215,35.6957,1,10007.0,201.0,0,8173.6873,12.2196,1,703.0,500.0,0
35,90,55,145,Cs,4854.38,21.5837,1,10471.0936,10.5071,1,19571.5665,11.546,1,10859.2653,10.1932,1,10039.2798,9.4607,1,394.9476,10.3238,1
33,89,56,145,Ba,3820.3713,11.0806,1,11533.7921,21.8437,1,13915.8214,8.5713,1,10870.1427,11.3669,1,7862.4285,11.0359,1,3359.8677,8.8966,1
31,88,57,145,La,6056.9838,17.8291,1,8357.1668,14.1932,1,8432.1807,12.5834,1,11812.6867,14.0059,1,9870.9867,13.6223,1,3325.633,14.1583,1
29,87,58,145,Ce,4706.4346,33.9878,1,9506.3699,36.2849,1,3584.3487,33.9028,1,11815.2159,34.6788,1,7820.9467,34.4534,1,6421.6006,34.4121,1
27,86,59,145,Pr,6946.7202,7.4386,1,6483.0194,7.4849,1,-1634.4663,7.5822,1,12691.1949,7.3752,1,9770.9605,7.3756,1,6044.362,9.3851,1
25,85,60,145,Nd,5755.2943,0.2306,1,7970.3873,2.4111,1,-8505.3787,19.7569,1,12347.0023,1.3873,1,7218.4177,1.3843,1,8747.2935,2.2101,1
23,84,61,145,Pm,7922.7078,1.5273,1,4808.4491,2.5262,1,-14867.8134,110.9311,1,13445.6111,2.5269,1,9546.6044,2.5281,1,8165.2629,2.8668,1
21,83,62,145,Sm,6757.0992,0.2988,1,6524.2619,2.6714,1,-22408.7998,6.6875,1,13020.0638,2.7205,1,5354.1837,23.6321,1,10945.0503,0.8463,1
19,82,63,145,Eu,10443.6676,11.1406,1,3314.869,2.7073,1,-28871.411,8.0559,1,12236.4178,3.5837,1,5854.4607,2.9437,1,8796.4139,23.7832,1
17,81,64,145,Gd,9238.4326,34.1999,1,4596.4222,22.4741,1,-33687.0,201.0,0,12025.4922,22.57,1,3246.359,35.9472,1,11701.706,19.804,1
15,80,65,145,Tb,12102.8232,114.3624,1,1929.1526,114.3624,1,-38817.0,225.0,0,12542.4251,228.9509,1,5423.8845,114.3624,1,10555.639,114.897,1
13,79,66,145,Dy,9743.8344,9.6934,1,3163.3909,28.6955,1,999999.0,999999.0,1,12887.3919,51.6454,1,3180.9698,700.5879,1,14363.3168,28.6955,1
11,78,67,145,Ho,12581.9106,11.2865,1,-161.0069,10.3429,1,999999.0,999999.0,1,13759.643,15.0199,1,5863.0,729.0,0,13085.8112,700.5972,1
9,77,68,145,Er,10704.0,280.0,0,1920.0,200.0,0,999999.0,999999.0,1,13518.0,359.0,0,2874.0,448.0,0,16526.0,756.0,0
7,76,69,145,Tm,13495.0,445.0,0,-1736.0999,7.0711,1,999999.0,999999.0,1,14289.0,445.0,0,5211.0,537.0,0,15314.0,446.0,0
40,93,53,146,I,2481.0,583.0,0,12819.0,424.0,0,33681.0,300.0,0,11391.0,424.0,0,9854.0,583.0,0,999999.0,999999.0,1
38,92,54,146,Xe,4532.9314,26.6739,1,14114.0,501.0,0,27670.918,28.3127,1,8086.0,400.0,0,7699.0,202.0,0,-1778.0,501.0,0
36,91,55,146,Cs,3327.2745,9.5174,1,11106.0142,11.5463,1,21363.106,34.4778,1,12272.7281,6.0467,1,9756.5571,5.4831,1,1126.0,200.0,0
34,90,56,146,Ba,5421.4036,8.6594,1,12100.8157,9.238,1,16059.6477,2.1799,1,9115.9004,20.2095,1,7673.3053,7.7773,1,983.0158,4.9824,1
32,89,57,146,La,4457.1663,12.3824,1,8993.9619,8.6404,1,10233.1866,4.5909,1,13256.763,7.3302,1,9580.0866,6.9607,1,4100.7471,7.7562,1
30,88,58,146,Ce,6630.128,36.9354,1,10079.514,19.12,1,5370.4918,14.9743,1,9934.5983,19.5554,1,7409.6542,16.3938,1,3957.7389,16.1463,1
28,87,59,146,Pr,5118.814,35.0812,1,6895.3988,48.2605,1,444.1167,34.8697,1,14469.2627,34.462,1,9796.9471,34.4336,1,7144.3834,35.1276,1
26,86,60,146,Nd,7565.2299,0.0872,1,8588.897,7.0371,1,-4840.0931,3.9195,1,10535.4789,2.4125,1,7006.3386,1.3898,1,6326.8642,2.2104,1
24,85,61,146,Pm,6258.1722,4.8026,1,5311.327,4.1186,1,-11690.7162,45.036,1,15004.4749,4.1126,1,9412.0052,4.1126,1,9260.2415,4.3327,1
22,84,62,146,Sm,8416.2711,2.8521,1,7017.8252,3.7503,1,-18441.4328,7.354,1,11130.5632,3.8347,1,6828.3589,3.8624,1,8652.3522,2.813,1
20,83,63,146,Eu,7197.397,6.5333,1,3755.1668,5.9537,1,-25879.3761,8.9161,1,15558.8301,5.9493,1,7263.587,6.3929,1,11489.4632,6.5015,1
18,82,64,146,Gd,11230.5156,20.1329,1,5383.2702,4.6979,1,-31763.8037,7.8465,1,10244.1584,11.4642,1,3019.5428,11.7175,1,9077.7139,4.4967,1
16,81,65,146,Tb,9435.2694,119.6256,1,2125.9895,49.0017,1,-36708.0,205.0,0,14706.6741,52.8522,1,5331.722,205.2636,1,12124.069,46.1858,1
14,80,66,146,Dy,12383.6382,9.3454,1,3444.2059,111.0975,1,999999.0,999999.0,1,10524.0671,28.7356,1,2728.32,51.6677,1,11322.7855,200.4133,1
12,79,67,146,Ho,10189.4318,9.9456,1,284.5905,9.2683,1,999999.0,999999.0,1,16042.6713,9.738,1,5794.7774,14.6099,1,14827.3677,51.6538,1
10,78,68,146,Er,13153.0,200.0,0,2490.8774,10.0241,1,999999.0,999999.0,1,10998.3081,10.8076,1,2590.0,298.0,0,13493.3318,14.6635,1
8,77,69,146,Tm,11544.0,280.0,0,-895.6999,5.6569,1,999999.0,999999.0,1,16263.0,280.0,0,4969.0,447.0,0,16639.0,359.0,0
41,94,53,147,I,3731.0,424.0,0,999999.0,999999.0,1,35478.0,300.0,0,9520.0,424.0,0,9884.0,424.0,0,999999.0,999999.0,1
39,93,54,147,Xe,2516.0,202.0,0,14148.0,361.0,0,29614.0,200.0,0,9441.0,539.0,0,7795.0,447.0,0,-533.0,361.0,0
37,92,55,147,Cs,4681.0103,8.8687,1,11254.0931,25.6288,1,23524.0206,17.9348,1,10284.0716,13.9724,1,9816.284,9.9234,1,-943.0,400.0,0
35,91,56,147,Ba,3469.0852,19.8268,1,12242.6264,19.9585,1,17882.7588,19.7888,1,10501.1953,21.7297,1,7871.3815,28.2004,1,2254.6679,20.449,1
33,90,57,147,La,5528.5415,10.8423,1,9101.0997,10.8574,1,12363.5868,10.7893,1,11548.5928,13.6603,1,9952.7878,12.8716,1,2239.3669,22.8045,1
31,89,58,147,Ce,4459.3514,16.9902,1,10081.6991,8.7421,1,7252.1461,8.6591,1,11532.2307,14.9712,1,7699.8132,15.5234,1,5399.6302,11.1601,1
29,88,59,147,Pr,6841.9248,37.8333,1,7107.1957,21.5958,1,2100.5181,16.0188,1,12333.7725,37.411,1,9851.9041,16.0595,1,5051.9689,20.4629,1
27,87,60,147,Nd,5292.1962,0.0885,1,8762.2792,34.3687,1,-2789.8665,1.4654,1,12190.003,7.0376,1,7467.849,2.414,1,7931.5498,2.5534,1
25,86,61,147,Pm,7658.9417,4.14,1,5405.0388,0.5639,1,-8299.3104,8.1128,1,13100.8274,0.5614,1,9570.0994,0.5409,1,7355.0064,2.4602,1
23,85,62,147,Sm,6341.0056,2.8437,1,7100.6586,4.1336,1,-15070.0008,8.9387,1,12712.2654,2.562,1,7014.1238,2.6779,1,10128.3825,0.4949,1
21,84,63,147,Eu,8498.3262,6.3537,1,3837.2219,3.6117,1,-21787.5102,5.622,1,13817.6031,2.3818,1,9285.0701,2.3668,1,9517.9075,3.1556,1
19,83,64,147,Gd,7342.4228,4.0274,1,5528.2959,6.0721,1,-28749.1138,38.2379,1,13345.4032,2.9739,1,5126.3018,10.8768,1,12255.1004,1.2319,1
17,82,65,147,Tb,11050.3476,45.517,1,1945.8214,8.6271,1,-34768.2666,10.5978,1,12894.7591,21.3135,1,5880.8928,29.094,1,10522.9032,13.4588,1
15,81,66,147,Dy,9712.4375,11.0963,1,3721.374,45.7248,1,999999.0,999999.0,1,12914.4528,111.2482,1,3036.1958,29.3125,1,13209.8664,29.3125,1
13,80,67,147,Ho,12590.1922,8.2699,1,491.1445,8.3562,1,999999.0,999999.0,1,13196.3135,8.2172,1,5677.0453,8.7437,1,12257.4889,28.3887,1
11,79,68,147,Er,10357.1127,38.7753,1,2658.5583,38.7551,1,999999.0,999999.0,1,13223.106,38.9115,1,2865.7616,39.1206,1,15608.6792,38.8589,1
9,78,69,147,Tm,12990.0,200.0,0,-1058.6414,3.2037,1,999999.0,999999.0,1,13977.0,200.0,0,5497.0,196.0,0,14281.5157,10.8912,1
40,94,54,148,Xe,4321.0,361.0,0,14738.0,424.0,0,31749.0,300.0,0,7601.0,424.0,0,7345.0,583.0,0,-2993.0,424.0,0
38,93,55,148,Cs,3062.1954,15.5032,1,11800.0,201.0,0,25624.5026,19.9075,1,11754.8077,27.5067,1,9446.4425,17.1759,1,-134.0,500.0,0
36,92,56,148,Ba,5352.1936,19.8038,1,12913.8097,8.5149,1,19863.1546,2.5369,1,8476.2762,3.2547,1,7373.5679,9.1886,1,-405.1719,11.2769,1
34,91,57,148,La,4101.6628,22.2208,1,9733.6773,27.7305,1,14157.1348,20.2826,1,12868.3337,19.5485,1,9671.4963,21.2336,1,2992.0842,21.476,1
32,90,58,148,Ce,6455.8405,14.1033,1,11008.9982,15.4942,1,8937.6423,11.2453,1,9533.5565,11.3192,1,7300.9564,16.6082,1,2764.1609,14.0418,1
30,89,59,148,Pr,5162.6774,21.8429,1,7810.5218,17.3141,1,3762.0296,18.0266,1,13801.223,21.0062,1,9395.6613,37.078,1,5946.2752,19.4099,1
28,88,60,148,Nd,7332.5894,1.6554,1,9252.9438,15.9408,1,-1138.6467,1.8429,1,9976.2276,34.4068,1,7081.9798,7.2286,1,5305.395,33.932,1
26,87,61,148,Pm,5895.2108,5.6505,1,6008.0534,5.6557,1,-6328.9299,13.6888,1,14770.8466,5.6553,1,9430.1829,5.6549,1,8406.5159,9.0269,1
24,86,62,148,Sm,8141.3368,0.2706,1,7583.0536,0.3875,1,-11476.6699,8.7936,1,10829.1008,4.1276,1,6795.4949,2.5559,1,7742.3401,0.4831,1
22,85,63,148,Eu,6824.189,10.1993,1,4320.4053,9.9677,1,-18306.3158,84.4242,1,15409.6852,10.3366,1,9217.9803,9.967,1,10616.4263,10.2077,1
20,84,64,148,Gd,8983.8093,1.2316,1,6013.779,2.3669,1,-24790.4222,10.3499,1,11558.991,5.9494,1,6586.1602,2.7074,1,10028.3903,0.3004,1
18,83,65,148,Tb,7865.5913,14.8512,1,2468.99,12.5784,1,-31771.9129,16.1346,1,16259.6834,13.0881,1,7253.7341,23.325,1,13100.9795,12.7868,1
16,82,66,148,Dy,11734.6677,12.4264,1,4405.6941,11.8922,1,-37630.0,400.0,0,10615.0545,45.6966,1,3404.3513,111.2383,1,10713.6312,21.5599,1
14,81,67,148,Ho,10305.3834,83.9835,1,1084.0903,84.3002,1,999999.0,999999.0,1,15274.5683,84.1014,1,5115.4964,84.0877,1,14054.9287,139.0182,1
12,80,68,148,Er,12942.5008,39.5419,1,3010.867,11.4016,1,999999.0,999999.0,1,10470.037,12.1809,1,2505.1714,12.6697,1,12410.0127,12.1452,1
10,79,69,148,Tm,10861.945,12.3189,1,-553.8092,39.5419,1,999999.0,999999.0,1,16267.7926,12.245,1,5339.0,201.0,0,16001.4814,12.6697,1
8,78,70,148,Yb,999999.0,999999.0,1,1544.0,400.0,0,999999.0,999999.0,1,11536.0,447.0,0,2217.0,445.0,0,14657.0,447.0,0
41,95,54,149,Xe,2422.0,424.0,0,999999.0,999999.0,1,33670.0,300.0,0,8911.0,424.0,0,7404.0,424.0,0,999999.0,999999.0,1
39,94,55,149,Cs,4460.0,400.0,0,11939.0,500.0,0,27740.0,400.0,0,9811.0,447.0,0,9519.0,400.0,0,-2113.0,500.0,0
37,93,56,149,Ba,3357.0264,2.9235,1,13208.6408,13.2812,1,21544.9153,3.2474,1,9800.26,8.7526,1,7343.816,3.8337,1,770.7331,24.3491,1
35,92,57,149,La,5582.4967,201.2064,1,9963.9804,200.2678,1,15844.4839,200.2742,1,10754.9221,201.2336,1,9510.4032,200.2701,1,736.8619,200.2832,1
33,91,58,149,Ce,4342.8144,15.1759,1,11250.1497,22.0,1,10465.9775,10.3115,1,10719.2836,14.8236,1,7415.3084,10.3824,1,3842.7502,10.3982,1
31,90,59,149,Pr,6575.2387,17.9926,1,7929.9199,14.9269,1,5401.9437,10.6173,1,11685.3357,13.081,1,9450.5506,17.679,1,3828.2028,10.0149,1
29,89,60,149,Nd,5038.7871,0.074,1,9129.0534,15.086,1,751.6383,3.5651,1,11779.3653,15.941,1,7162.0067,34.4069,1,6896.7358,14.8044,1
27,88,61,149,Pm,7269.8459,5.8778,1,5945.3098,2.4577,1,-4575.765,3.9807,1,12793.1969,2.0574,1,9725.567,2.0563,1,6255.484,34.4181,1
25,87,62,149,Sm,5871.1496,0.8862,1,7558.9924,5.5709,1,-9441.9078,9.1639,1,12616.893,0.9453,1,7182.5175,4.2024,1,9436.4204,0.9737,1
23,86,63,149,Eu,8215.1528,10.6435,1,4394.2213,3.8313,1,-14795.4632,12.5679,1,13535.5381,3.8363,1,9419.0987,4.731,1,8659.4457,5.602,1
21,85,64,149,Gd,6929.0721,3.1338,1,6118.662,10.4193,1,-21385.5523,28.1402,1,13128.2451,3.8667,1,6854.4851,6.691,1,11515.5894,4.1881,1
19,84,65,149,Tb,9023.0108,12.9225,1,2508.1915,3.345,1,-27548.0,200.0,0,14579.0954,3.5639,1,9461.2389,5.0917,1,11275.3657,6.8205,1
17,83,66,149,Dy,7905.9116,12.0703,1,4446.0145,15.0321,1,-34364.0,300.0,0,13759.4904,12.1737,1,4933.7091,45.761,1,14038.2352,9.8774,1
15,82,67,149,Ho,11726.0054,84.6869,1,1075.428,12.4293,1,999999.0,999999.0,1,13261.0005,14.8982,1,5773.1292,13.7282,1,11764.1927,46.4221,1
13,81,68,149,Er,10333.9419,29.7641,1,3039.4256,88.3693,1,999999.0,999999.0,1,12726.2872,28.3887,1,2360.6613,28.7106,1,14459.709,28.7356,1
11,80,69,149,Tm,13247.0,201.0,0,-250.0,201.0,0,999999.0,999999.0,1,13378.0,204.0,0,5246.0,200.0,0,12944.0,200.0,0
9,79,70,149,Yb,11171.0,500.0,0,1854.0,300.0,0,999999.0,999999.0,1,13355.0,300.0,0,2590.0,361.0,0,16639.0,300.0,0
42,96,54,150,Xe,4061.0,424.0,0,999999.0,999999.0,1,35857.0,300.0,0,999999.0,999999.0,1,7074.0,424.0,0,999999.0,999999.0,1
40,95,55,150,Cs,2942.0,565.0,0,12459.0,500.0,0,30131.0,400.0,0,11191.0,500.0,0,9094.0,447.0,0,-1323.0,500.0,0
38,94,56,150,Ba,5130.498,6.2138,1,13879.0,400.0,0,23790.1517,5.7931,1,7731.9573,14.225,1,6894.3282,10.1276,1,-1844.0,200.0,0
36,93,57,150,La,4162.5447,200.2781,1,10769.4988,3.5568,1,17286.1884,20.1881,1,11944.571,2.9235,1,8816.9436,19.9072,1,1255.3275,8.7526,1
34,92,58,150,Ce,6248.2602,15.55,1,11915.9132,200.6036,1,12204.4729,11.7484,1,8572.6862,22.7118,1,6695.5896,15.8608,1,1063.5751,22.9518,1
32,91,59,150,Pr,5332.454,13.37,1,8919.5595,13.6475,1,6491.8605,10.9482,1,12808.7223,14.3718,1,8577.448,12.4445,1,4024.2904,14.0006,1
30,90,60,150,Nd,7375.7344,1.8792,1,9929.5491,9.9381,1,2084.0998,6.0127,1,9566.3083,15.0614,1,6628.1971,15.866,1,3980.3528,8.6453,1
28,89,61,150,Pm,5604.2492,20.0907,1,6510.7719,20.0871,1,-2491.5468,21.3069,1,14521.5372,20.087,1,9413.514,20.0235,1,7493.1597,25.5283,1
26,88,62,150,Sm,7986.7556,0.377,1,8275.9022,1.9071,1,-7741.7175,4.2562,1,10525.3481,5.5836,1,6854.7036,0.9408,1,6741.861,0.9689,1
24,87,63,150,Eu,6422.3707,7.2138,1,4945.4425,6.187,1,-12846.4777,15.4585,1,15254.5041,6.1881,1,9337.7336,6.1916,1,9896.0167,6.1967,1
22,86,64,150,Gd,8708.1959,6.747,1,6611.7052,7.0672,1,-17932.7281,18.2165,1,11244.2382,11.6061,1,6644.6154,6.4116,1,9148.3991,6.0123,1
20,85,65,150,Tb,7688.4674,8.0487,1,3267.5868,7.9377,1,-24615.0,196.0,0,15874.4373,7.3254,1,9115.1943,7.4253,1,12085.2245,7.6554,1
18,84,66,150,Dy,9686.946,9.9805,1,5109.9497,5.2897,1,-30479.0,300.0,0,11938.1357,13.1657,1,6297.1106,8.7484,1,11693.712,4.2751,1
16,83,67,150,Ho,8371.3562,18.5474,1,1540.8726,16.8561,1,-37175.0,300.0,0,16624.3119,16.6345,1,7114.2105,16.7043,1,14443.184,16.2535,1
14,82,68,150,Er,12161.0201,32.8109,1,3474.4403,20.9525,1,999999.0,999999.0,1,10870.6505,85.5796,1,2789.8333,17.9067,1,12011.1264,19.3379,1
12,81,69,150,Tm,10622.0,280.0,0,38.0,198.0,0,999999.0,999999.0,1,15699.0,196.0,0,4981.0,199.0,0,14913.0,196.0,0
10,80,70,150,Yb,13572.0,424.0,0,2179.0,361.0,0,999999.0,999999.0,1,10646.0,300.0,0,2008.0,300.0,0,13424.0,302.0,0
8,79,71,150,Lu,999999.0,999999.0,1,-1269.5999,2.3094,1,999999.0,999999.0,1,16169.0,500.0,0,999999.0,999999.0,1,16850.0,300.0,0
41,96,55,151,Cs,4181.0,640.0,0,12579.0,583.0,0,32500.0,500.0,0,9431.0,583.0,0,9234.0,583.0,0,999999.0,999999.0,1
39,95,56,151,Ba,3121.0,400.0,0,14059.0,565.0,0,26003.0,400.0,0,9070.0,565.0,0,6835.0,400.0,0,-644.0,500.0,0
37,94,57,151,La,5070.5098,435.4808,1,10709.5106,435.5106,1,20075.9211,435.4979,1,10231.0876,435.4808,1,9098.6274,435.476,1,-752.987,435.6687,1
35,93,58,151,Ce,4449.5134,21.2143,1,12202.8819,17.8762,1,13351.4218,17.7332,1,9705.6695,201.0428,1,6347.739,26.3105,1,1966.2553,17.761,1
33,92,59,151,Pr,6550.4904,14.7279,1,9221.7897,16.5084,1,7873.4168,11.6849,1,10601.0462,15.5148,1,8482.7981,16.1546,1,1575.4627,22.6877,1
31,91,60,151,Nd,5334.5503,0.0964,1,9931.6455,9.0687,1,3245.7368,2.8269,1,10806.9967,9.9386,1,6456.3242,15.0617,1,5101.643,11.239,1
29,90,61,151,Pm,7860.2426,20.4945,1,6995.28,4.4724,1,-1762.7195,5.9903,1,11700.0817,4.8495,1,8885.8608,4.8489,1,4795.5945,15.7109,1
27,89,62,151,Sm,5596.4623,0.1087,1,8268.1153,20.0003,1,-5824.0918,3.1447,1,12198.7316,1.91,1,7153.452,5.5846,1,8477.9881,1.8697,1
25,88,63,151,Eu,7932.0467,6.1782,1,4890.7336,0.5472,1,-11030.3521,8.3288,1,13193.6069,0.6611,1,9547.0236,1.0137,1,7859.1808,5.6099,1
23,87,64,151,Gd,6496.1874,6.6098,1,6685.5218,6.7639,1,-15922.6301,16.7395,1,12963.2036,4.6733,1,6972.6171,10.3504,1,10793.5485,2.9095,1
21,86,65,151,Tb,8589.0699,8.3146,1,3148.4607,7.1691,1,-20851.9273,19.7903,1,14214.4395,5.042,1,9509.9337,4.0486,1,10320.3437,10.7053,1
19,85,66,151,Dy,7514.088,5.0259,1,4935.5704,7.8815,1,-27210.0363,300.5085,1,13447.0584,4.4367,1,6648.6139,12.853,1,13163.4332,2.9155,1
17,84,67,151,Ho,9748.1723,16.3549,1,1602.0989,8.9355,1,-33322.0,300.0,0,14782.0512,12.3088,1,9100.7058,12.0305,1,12560.603,14.9621,1
15,83,68,151,Er,8506.2854,23.8096,1,3609.3695,21.7251,1,999999.0,999999.0,1,14090.3704,20.3692,1,4588.9313,85.4369,1,15239.5087,18.6376,1
13,82,69,151,Tm,12352.0,197.0,0,229.2616,8.9301,1,999999.0,999999.0,1,13680.8145,34.0045,1,5571.4388,21.9176,1,12865.9551,86.0442,1
11,81,70,151,Yb,10783.0,425.0,0,2340.0,359.0,0,999999.0,999999.0,1,13109.0,361.0,0,2086.7373,300.667,1,15583.0473,300.667,1
9,80,71,151,Lu,13600.0,424.0,0,-1240.9653,1.8222,1,999999.0,999999.0,1,13740.0,424.0,0,4794.0,500.0,0,14111.0,300.0,0
42,97,55,152,Cs,2921.0,707.0,0,999999.0,999999.0,1,34628.0,501.0,0,10571.0,583.0,0,8734.0,583.0,0,999999.0,999999.0,1
40,96,56,152,Ba,4741.0,565.0,0,14619.0,640.0,0,28540.0,400.0,0,7271.0,565.0,0,6554.0,565.0,0,-2963.0,500.0,0
38,95,57,152,La,4051.0,529.0,0,11639.0,500.0,0,21964.0,301.0,0,11311.0,300.0,0,8405.0,300.0,0,-344.0,500.0,0
36,94,58,152,Ce,5827.0,201.0,0,12959.0,479.0,0,15783.0,200.0,0,8042.0,200.0,0,6104.0,283.0,0,-503.0,200.0,0
34,93,59,152,Pr,5049.7067,21.8936,1,9821.983,25.629,1,9130.4299,18.5734,1,11799.5998,21.9186,1,7775.9058,21.1802,1,2108.2528,201.1184,1
32,92,60,152,Nd,7277.798,24.4551,1,10658.9531,27.0973,1,4557.6402,24.4582,1,8861.6526,26.0784,1,5753.7649,26.393,1,2166.6594,26.5346,1
30,91,61,152,Pm,5939.5263,26.269,1,7600.256,25.8859,1,-537.1648,47.6456,1,13136.2898,25.8857,1,7985.1216,25.9519,1,5431.3069,27.7222,1
28,90,62,152,Sm,8257.8154,0.6056,1,8665.6882,4.5161,1,-4645.0141,4.5451,1,9545.1654,20.0094,1,6165.4824,1.9963,1,5258.9598,1.9339,1
26,89,63,152,Eu,6306.7198,0.0997,1,5600.9911,0.5432,1,-9283.8642,12.5708,1,14873.6427,0.5528,1,9111.4533,0.6657,1,8822.3068,1.9829,1
24,88,64,152,Gd,8589.7014,2.8537,1,7343.1765,0.6995,1,-14207.0853,8.8772,1,10795.8729,6.1935,1,6598.0684,3.8033,1,8074.9966,0.7268,1
22,87,65,152,Tb,7165.081,40.2006,1,3817.3544,40.1017,1,-18997.025,67.2302,1,15757.5544,40.4509,1,9273.9247,40.1291,1,11370.4154,40.1804,1
20,86,66,152,Dy,9436.8931,5.2407,1,5783.3936,5.946,1,-23847.5769,149.7789,1,11698.6327,8.5221,1,6234.7316,5.4912,1,10655.6121,5.3652,1
18,85,67,152,Ho,8053.2077,15.0163,1,2141.2186,12.916,1,-30183.0,196.0,0,16415.7895,13.2272,1,8953.4097,15.0862,1,13530.406,12.9851,1
16,84,68,152,Er,10305.2462,18.6873,1,4166.4434,12.1071,1,999999.0,999999.0,1,12156.4805,16.69,1,6009.6905,12.4264,1,12840.1741,12.1291,1
14,83,69,152,Tm,9019.9833,57.3957,1,742.9595,56.4813,1,999999.0,999999.0,1,16821.8513,56.6968,1,6885.3974,60.8259,1,15571.9772,55.3401,1
12,82,70,152,Yb,12799.3524,335.7205,1,2787.744,150.957,1,999999.0,999999.0,1,10931.0,246.0,0,2534.0,250.0,0,13117.6367,152.2943,1
10,81,71,152,Lu,11193.0,358.0,0,-831.0,359.0,0,999999.0,999999.0,1,16119.0,358.0,0,4772.0,358.0,0,16165.0,280.0,0
41,97,56,153,Ba,2931.0,565.0,0,14629.0,640.0,0,30861.0,400.0,0,8521.0,640.0,0,6564.0,565.0,0,-1833.0,500.0,0
39,96,57,153,La,4841.0,424.0,0,11739.0,500.0,0,24588.0,300.0,0,9591.0,500.0,0,8694.0,300.0,0,-2243.0,500.0,0
37,95,58,153,Ce,4001.0,283.0,0,12909.0,361.0,0,17650.0,200.0,0,9111.0,479.0,0,6265.0,200.0,0,626.0,200.0,0
35,94,59,153,Pr,5881.7376,22.0179,1,9877.0,201.0,0,11798.9769,11.9392,1,10367.3755,21.3169,1,8142.4284,16.6731,1,389.0599,12.145,1
33,93,60,153,Nd,5252.0343,24.6298,1,10861.2807,18.7392,1,5552.5643,2.9217,1,10160.1087,11.9692,1,5834.1845,9.4238,1,3162.8853,12.015,1
